age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,y
32,technician,single,tertiary,false,34646,false,false,telephone,13,aug,618,9,true
36,management,divorced,tertiary,false,59,false,false,cellular,13,aug,526,2,true
58,retired,married,primary,false,4158,false,false,cellular,13,aug,455,2,true
37,management,married,tertiary,false,4436,false,false,cellular,13,aug,846,5,true
37,technician,single,secondary,false,-242,true,false,cellular,13,aug,1149,6,true
50,self-employed,married,secondary,false,10052,false,false,cellular,13,aug,665,2,true
58,retired,married,tertiary,false,0,false,false,cellular,13,aug,641,4,true
52,technician,divorced,secondary,false,152,false,false,cellular,13,aug,404,6,true
31,management,married,tertiary,false,156,false,false,cellular,13,aug,657,7,true
40,management,married,tertiary,false,66,false,false,cellular,13,aug,737,4,true
34,management,single,tertiary,false,9827,true,false,cellular,13,aug,871,4,true
53,services,married,secondary,false,6170,false,false,cellular,13,aug,838,4,true
43,management,married,tertiary,false,2383,false,false,cellular,13,aug,379,6,true
30,technician,single,tertiary,false,635,false,false,cellular,13,aug,851,8,true
35,management,divorced,tertiary,false,434,true,false,cellular,13,aug,1314,2,true
34,technician,single,secondary,false,16,false,false,cellular,13,aug,990,1,true
48,admin,divorced,secondary,false,362,false,false,cellular,13,aug,529,1,true
33,management,married,tertiary,false,191,false,false,cellular,13,aug,1148,2,true
37,management,single,tertiary,false,455,true,false,cellular,13,aug,904,6,true
57,technician,divorced,secondary,false,3043,false,false,cellular,14,aug,707,2,true
55,retired,married,primary,false,3334,false,false,cellular,14,aug,632,4,true
34,technician,married,tertiary,false,8029,true,false,cellular,14,aug,593,4,true
44,entrepreneur,married,tertiary,false,624,false,false,telephone,14,aug,552,2,true
35,management,single,tertiary,false,331,false,false,cellular,14,aug,857,2,true
34,housemaid,married,primary,false,2929,false,false,cellular,14,aug,518,2,true
34,technician,single,tertiary,false,6529,false,false,cellular,14,aug,505,2,true
49,services,married,secondary,false,1314,false,false,cellular,14,aug,834,14,true
30,technician,married,secondary,false,289,true,false,cellular,14,aug,1184,4,true
32,management,married,tertiary,false,169,false,false,telephone,14,aug,698,2,true
32,management,single,tertiary,false,20,false,false,cellular,14,aug,1151,2,true
56,blue-collar,married,primary,false,8163,false,false,cellular,14,aug,1231,4,true
50,management,single,tertiary,false,1200,false,false,cellular,14,aug,904,3,true
33,unemployed,single,tertiary,false,6748,false,false,cellular,14,aug,1579,2,true
32,technician,single,secondary,false,1732,true,false,cellular,14,aug,1871,3,true
46,blue-collar,married,secondary,false,456,false,true,cellular,18,aug,618,6,true
45,technician,single,tertiary,false,0,false,false,cellular,18,aug,773,4,true
52,management,married,tertiary,false,576,false,false,cellular,18,aug,762,3,true
60,blue-collar,married,primary,false,493,false,false,cellular,18,aug,671,4,true
47,management,married,tertiary,false,682,false,false,cellular,18,aug,638,6,true
32,technician,single,secondary,false,0,false,false,cellular,18,aug,594,4,true
55,blue-collar,married,primary,false,3485,false,false,cellular,18,aug,625,4,true
36,management,single,tertiary,false,2944,false,false,cellular,18,aug,882,8,true
46,technician,married,secondary,false,1353,false,false,cellular,18,aug,528,5,true
55,management,divorced,tertiary,false,0,false,false,cellular,18,aug,309,4,true
47,technician,married,secondary,false,1219,false,false,cellular,18,aug,697,4,true
30,management,single,tertiary,false,1541,false,false,cellular,18,aug,471,8,true
54,blue-collar,married,secondary,false,548,false,false,cellular,18,aug,520,7,true
31,management,single,tertiary,false,11821,false,false,cellular,18,aug,384,11,true
31,management,divorced,tertiary,false,254,false,false,cellular,18,aug,1576,8,true
46,technician,single,tertiary,false,4414,false,false,cellular,18,aug,504,7,true
61,management,married,secondary,false,985,false,false,cellular,18,aug,998,6,true
58,retired,married,primary,false,1241,false,false,cellular,18,aug,194,2,true
37,technician,single,secondary,false,1435,false,false,cellular,18,aug,724,16,true
38,technician,single,secondary,false,3278,false,false,cellular,19,aug,645,14,true
49,technician,married,secondary,false,412,false,false,cellular,19,aug,1293,8,true
43,management,single,tertiary,false,483,false,false,cellular,19,aug,950,6,true
57,admin,married,secondary,false,2120,false,false,cellular,19,aug,687,4,true
52,management,married,tertiary,false,7135,false,false,cellular,19,aug,1032,3,true
47,management,married,tertiary,false,600,false,false,cellular,19,aug,290,15,true
33,self-employed,single,tertiary,false,61,false,false,cellular,19,aug,836,3,true
33,management,married,tertiary,false,1412,true,false,unknown,19,aug,480,1,true
41,management,married,tertiary,false,5561,false,false,cellular,20,aug,649,2,true
53,management,married,tertiary,false,15,false,false,cellular,20,aug,921,2,true
40,admin,single,tertiary,false,27,false,false,cellular,20,aug,467,2,true
44,self-employed,married,tertiary,false,1196,false,false,cellular,20,aug,552,5,true
42,technician,divorced,secondary,false,19,false,false,cellular,20,aug,875,4,true
33,management,single,tertiary,false,432,false,false,telephone,20,aug,588,6,true
31,management,married,tertiary,false,792,false,false,cellular,20,aug,763,14,true
53,technician,married,tertiary,false,988,false,false,cellular,20,aug,1408,5,true
32,technician,single,secondary,false,116,true,false,cellular,20,aug,718,2,true
60,admin,married,tertiary,false,1614,false,false,cellular,20,aug,921,6,true
33,technician,single,secondary,false,163,true,false,cellular,20,aug,627,2,true
37,technician,married,tertiary,false,247,false,false,cellular,20,aug,625,6,true
45,admin,married,secondary,false,236,false,false,cellular,20,aug,703,2,true
34,technician,single,secondary,false,666,false,false,cellular,21,aug,1503,2,true
56,technician,married,tertiary,false,73,false,false,cellular,21,aug,644,4,true
57,technician,divorced,tertiary,false,96,false,false,cellular,21,aug,913,4,true
57,blue-collar,married,secondary,false,2887,false,false,cellular,21,aug,819,10,true
32,management,single,tertiary,false,46,false,false,cellular,21,aug,788,6,true
50,services,married,secondary,false,1501,false,false,cellular,21,aug,946,4,true
30,services,single,tertiary,false,-477,false,true,cellular,21,aug,1532,2,true
56,admin,married,secondary,false,1694,false,false,cellular,21,aug,793,10,true
55,blue-collar,married,secondary,false,196,false,false,cellular,21,aug,81,1,true
32,management,single,tertiary,false,41,false,false,cellular,21,aug,686,5,true
34,self-employed,single,tertiary,false,462,false,false,cellular,21,aug,1877,3,true
52,management,married,tertiary,false,1227,false,false,cellular,22,aug,1123,4,true
32,management,single,tertiary,false,522,false,false,cellular,22,aug,576,2,true
31,self-employed,married,tertiary,false,94,false,false,cellular,22,aug,579,2,true
41,technician,married,secondary,false,965,false,false,cellular,22,aug,336,10,true
34,technician,married,tertiary,false,149,false,false,cellular,22,aug,739,2,true
44,technician,married,secondary,false,267,false,false,cellular,22,aug,520,2,true
33,management,married,tertiary,false,4570,false,false,cellular,22,aug,1258,2,true
53,blue-collar,married,secondary,false,25,false,false,cellular,22,aug,528,2,true
55,blue-collar,married,unknown,false,890,false,false,cellular,22,aug,1329,2,true
46,management,single,tertiary,false,0,false,false,cellular,22,aug,686,2,true
46,services,married,secondary,false,273,false,false,cellular,22,aug,565,2,true
46,entrepreneur,married,tertiary,false,1920,false,false,cellular,22,aug,604,6,true
59,admin,married,secondary,false,1575,true,false,cellular,22,aug,1241,11,true
51,unemployed,married,secondary,false,234,false,false,cellular,22,aug,735,1,true
32,technician,divorced,tertiary,false,53,false,false,cellular,22,aug,671,2,true
57,retired,married,primary,false,3518,true,false,cellular,25,aug,626,3,true
43,technician,married,secondary,false,136,false,false,cellular,25,aug,363,7,true
48,management,single,tertiary,false,830,false,false,cellular,25,aug,961,4,true
33,housemaid,married,primary,false,2054,false,false,cellular,25,aug,472,6,true
59,blue-collar,married,primary,false,-546,false,false,cellular,25,aug,1152,6,true
58,blue-collar,married,primary,false,5188,true,false,cellular,25,aug,606,6,true
50,management,married,tertiary,false,1396,false,false,cellular,25,aug,731,6,true
53,technician,single,secondary,false,925,false,false,cellular,25,aug,930,3,true
32,management,single,tertiary,false,1882,false,false,cellular,25,aug,497,5,true
44,management,married,tertiary,false,792,false,false,cellular,25,aug,630,7,true
47,blue-collar,married,unknown,true,162,false,false,cellular,25,aug,366,3,true
34,technician,married,secondary,false,1035,false,false,cellular,25,aug,1374,10,true
51,retired,married,tertiary,false,746,false,false,cellular,25,aug,372,5,true
32,management,single,tertiary,false,2536,true,false,cellular,26,aug,958,6,true
60,unknown,married,unknown,false,17297,false,false,cellular,26,aug,664,11,true
46,admin,married,secondary,false,22,false,false,cellular,26,aug,388,6,true
41,technician,married,tertiary,false,231,false,false,cellular,26,aug,428,2,true
52,management,single,tertiary,false,83,false,false,cellular,26,aug,1223,6,true
42,management,divorced,tertiary,false,1243,false,false,cellular,26,aug,1000,4,true
36,unemployed,married,tertiary,false,154,false,false,cellular,26,aug,556,7,true
34,self-employed,single,secondary,false,296,false,false,cellular,27,aug,609,13,true
31,technician,divorced,tertiary,false,0,false,false,cellular,27,aug,581,6,true
37,management,married,tertiary,false,40,false,false,cellular,27,aug,1033,4,true
59,retired,married,secondary,false,2396,false,false,cellular,27,aug,1040,6,true
55,services,married,unknown,false,2944,false,false,cellular,27,aug,672,6,true
35,technician,single,secondary,false,344,false,false,cellular,27,aug,519,16,true
33,management,single,tertiary,false,7084,false,false,cellular,27,aug,512,8,true
46,management,divorced,secondary,false,0,false,false,cellular,27,aug,763,5,true
30,technician,married,tertiary,false,569,false,false,cellular,27,aug,976,12,true
36,management,married,tertiary,false,0,false,false,telephone,27,aug,645,9,true
44,management,married,tertiary,false,1138,false,false,cellular,27,aug,523,3,true
36,technician,divorced,secondary,false,54,true,false,cellular,27,aug,1642,3,true
33,management,single,tertiary,false,2637,false,false,cellular,28,aug,583,17,true
34,self-employed,married,tertiary,false,0,false,false,cellular,28,aug,730,11,true
36,technician,married,secondary,false,2473,false,false,cellular,28,aug,965,4,true
34,technician,married,secondary,false,1,false,false,cellular,28,aug,535,2,true
53,blue-collar,married,primary,false,5603,false,false,cellular,28,aug,2372,6,true
47,admin,divorced,secondary,false,225,false,false,cellular,28,aug,1126,4,true
39,management,married,tertiary,false,-17,true,true,cellular,28,aug,908,1,true
35,technician,single,secondary,false,3490,true,false,cellular,29,aug,643,2,true
32,management,single,tertiary,false,769,false,false,cellular,29,aug,695,2,true
46,technician,divorced,secondary,false,-90,false,true,telephone,17,oct,270,1,true
30,self-employed,married,tertiary,false,1785,false,false,unknown,17,oct,235,1,true
49,management,married,tertiary,false,0,false,false,telephone,17,oct,223,1,true
36,self-employed,single,tertiary,false,-103,true,true,telephone,17,oct,3253,1,true
47,admin,divorced,secondary,false,555,true,true,telephone,17,oct,478,1,true
52,technician,married,secondary,false,5303,true,false,unknown,19,oct,133,1,true
43,management,married,tertiary,false,1258,false,false,unknown,20,oct,312,1,true
44,technician,single,secondary,false,1679,false,false,telephone,20,oct,718,1,true
30,blue-collar,married,secondary,false,1664,true,false,telephone,20,oct,2016,1,true
32,admin,married,secondary,false,8749,true,true,unknown,21,oct,294,1,true
42,admin,single,secondary,false,-247,true,true,telephone,21,oct,519,1,true
33,services,married,secondary,false,3444,true,false,telephone,21,oct,144,1,true
45,admin,married,secondary,false,5346,true,true,unknown,21,oct,187,1,true
45,blue-collar,married,secondary,false,1144,true,false,unknown,22,oct,676,1,true
28,student,single,secondary,false,2351,false,false,telephone,22,oct,157,1,true
32,technician,single,tertiary,false,5514,false,false,telephone,22,oct,181,1,true
28,self-employed,married,secondary,false,123,false,true,telephone,22,oct,313,1,true
40,management,married,tertiary,false,3352,true,false,telephone,23,oct,138,1,true
36,management,married,tertiary,false,0,true,false,telephone,23,oct,140,1,true
44,admin,divorced,primary,false,429,true,false,telephone,23,oct,80,1,true
51,entrepreneur,married,tertiary,false,5254,true,false,unknown,23,oct,134,1,true
56,technician,married,secondary,false,589,true,false,unknown,23,oct,518,1,true
57,unknown,married,unknown,false,19268,false,false,unknown,23,oct,301,1,true
26,services,single,secondary,false,1445,false,false,telephone,23,oct,171,1,true
40,technician,divorced,tertiary,false,568,true,false,unknown,24,oct,112,1,true
49,admin,married,secondary,false,10250,true,false,telephone,24,oct,97,1,true
50,management,single,tertiary,false,3537,false,false,unknown,24,oct,305,1,true
58,admin,divorced,secondary,false,1947,false,false,telephone,26,oct,228,1,true
